PFAD,KNOTENZAHL,DUPLIKATION,VERLUST,HGT,EVOLUTIONSRATE,DISTRIBUTION_EXISTING,DISTRIBUTION_NON_EXISTING,MEDIAN,RECIPROCAL,METHOD,SCORE,DIFF
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_61,10,0.5,0.5,1.0,61,random.uniform,random.random,False,False,louvain,avg,0.8666666666666667
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_62,10,0.5,0.5,1.0,62,random.uniform,random.random,False,False,random,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_62,10,0.5,0.5,1.0,62,random.uniform,random.random,False,False,random,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_62,10,0.5,0.5,1.0,62,random.uniform,random.random,False,False,louvain,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_62,10,0.5,0.5,1.0,62,random.uniform,random.random,False,False,louvain,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_63,10,0.5,0.5,1.0,63,random.uniform,random.random,True,False,random,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_63,10,0.5,0.5,1.0,63,random.uniform,random.random,True,False,random,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_63,10,0.5,0.5,1.0,63,random.uniform,random.random,True,False,louvain,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_63,10,0.5,0.5,1.0,63,random.uniform,random.random,True,False,louvain,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_64,10,0.5,0.5,1.0,64,random.uniform,random.random,False,False,random,sum,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_64,10,0.5,0.5,1.0,64,random.uniform,random.random,False,False,random,avg,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_64,10,0.5,0.5,1.0,64,random.uniform,random.random,False,False,louvain,sum,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_64,10,0.5,0.5,1.0,64,random.uniform,random.random,False,False,louvain,avg,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_65,10,0.5,0.5,1.0,65,random.uniform,random.random,True,False,random,sum,0.6666666666666666
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_65,10,0.5,0.5,1.0,65,random.uniform,random.random,True,False,random,avg,0.6666666666666666
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_65,10,0.5,0.5,1.0,65,random.uniform,random.random,True,False,louvain,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_65,10,0.5,0.5,1.0,65,random.uniform,random.random,True,False,louvain,avg,0.6666666666666666
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_66,10,0.5,0.5,1.0,66,random.uniform,random.random,True,False,random,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_66,10,0.5,0.5,1.0,66,random.uniform,random.random,True,False,random,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_66,10,0.5,0.5,1.0,66,random.uniform,random.random,True,False,louvain,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_66,10,0.5,0.5,1.0,66,random.uniform,random.random,True,False,louvain,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_67,10,0.5,0.5,1.0,67,random.uniform,random.random,False,False,random,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_67,10,0.5,0.5,1.0,67,random.uniform,random.random,False,False,random,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_67,10,0.5,0.5,1.0,67,random.uniform,random.random,False,False,louvain,sum,0.8222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_67,10,0.5,0.5,1.0,67,random.uniform,random.random,False,False,louvain,avg,0.8222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_68,10,0.5,0.5,1.0,68,random.uniform,random.random,True,True,random,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_68,10,0.5,0.5,1.0,68,random.uniform,random.random,True,True,random,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_68,10,0.5,0.5,1.0,68,random.uniform,random.random,True,True,louvain,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_68,10,0.5,0.5,1.0,68,random.uniform,random.random,True,True,louvain,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_69,10,0.5,0.5,1.0,69,random.uniform,random.random,True,False,random,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_69,10,0.5,0.5,1.0,69,random.uniform,random.random,True,False,random,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_69,10,0.5,0.5,1.0,69,random.uniform,random.random,True,False,louvain,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_69,10,0.5,0.5,1.0,69,random.uniform,random.random,True,False,louvain,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_7,10,0.5,0.5,1.0,7,random.uniform,random.random,True,True,random,sum,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_7,10,0.5,0.5,1.0,7,random.uniform,random.random,True,True,random,avg,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_7,10,0.5,0.5,1.0,7,random.uniform,random.random,True,True,louvain,sum,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_7,10,0.5,0.5,1.0,7,random.uniform,random.random,True,True,louvain,avg,0.6888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_70,10,0.5,0.5,1.0,70,random.uniform,random.random,True,True,random,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_70,10,0.5,0.5,1.0,70,random.uniform,random.random,True,True,random,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_70,10,0.5,0.5,1.0,70,random.uniform,random.random,True,True,louvain,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_70,10,0.5,0.5,1.0,70,random.uniform,random.random,True,True,louvain,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_71,10,0.5,0.5,1.0,71,random.uniform,random.random,False,True,random,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_71,10,0.5,0.5,1.0,71,random.uniform,random.random,False,True,random,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_71,10,0.5,0.5,1.0,71,random.uniform,random.random,False,True,louvain,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_71,10,0.5,0.5,1.0,71,random.uniform,random.random,False,True,louvain,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_72,10,0.5,0.5,1.0,72,random.uniform,random.random,True,True,random,sum,0.35555555555555557
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_72,10,0.5,0.5,1.0,72,random.uniform,random.random,True,True,random,avg,0.35555555555555557
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_72,10,0.5,0.5,1.0,72,random.uniform,random.random,True,True,louvain,sum,0.35555555555555557
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_72,10,0.5,0.5,1.0,72,random.uniform,random.random,True,True,louvain,avg,0.35555555555555557
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_73,10,0.5,0.5,1.0,73,random.uniform,random.random,True,False,random,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_73,10,0.5,0.5,1.0,73,random.uniform,random.random,True,False,random,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_73,10,0.5,0.5,1.0,73,random.uniform,random.random,True,False,louvain,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_73,10,0.5,0.5,1.0,73,random.uniform,random.random,True,False,louvain,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_74,10,0.5,0.5,1.0,74,random.uniform,random.random,False,True,random,sum,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_74,10,0.5,0.5,1.0,74,random.uniform,random.random,False,True,random,avg,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_74,10,0.5,0.5,1.0,74,random.uniform,random.random,False,True,louvain,sum,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_74,10,0.5,0.5,1.0,74,random.uniform,random.random,False,True,louvain,avg,0.7111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_75,10,0.5,0.5,1.0,75,random.uniform,random.random,True,False,random,sum,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_75,10,0.5,0.5,1.0,75,random.uniform,random.random,True,False,random,avg,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_75,10,0.5,0.5,1.0,75,random.uniform,random.random,True,False,louvain,sum,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_75,10,0.5,0.5,1.0,75,random.uniform,random.random,True,False,louvain,avg,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_76,10,0.5,0.5,1.0,76,random.uniform,random.random,False,True,random,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_76,10,0.5,0.5,1.0,76,random.uniform,random.random,False,True,random,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_76,10,0.5,0.5,1.0,76,random.uniform,random.random,False,True,louvain,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_76,10,0.5,0.5,1.0,76,random.uniform,random.random,False,True,louvain,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_77,10,0.5,0.5,1.0,77,random.uniform,random.random,False,True,random,sum,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_77,10,0.5,0.5,1.0,77,random.uniform,random.random,False,True,random,avg,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_77,10,0.5,0.5,1.0,77,random.uniform,random.random,False,True,louvain,sum,0.8444444444444444
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_77,10,0.5,0.5,1.0,77,random.uniform,random.random,False,True,louvain,avg,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_78,10,0.5,0.5,1.0,78,random.uniform,random.random,True,True,random,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_78,10,0.5,0.5,1.0,78,random.uniform,random.random,True,True,random,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_78,10,0.5,0.5,1.0,78,random.uniform,random.random,True,True,louvain,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_78,10,0.5,0.5,1.0,78,random.uniform,random.random,True,True,louvain,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_79,10,0.5,0.5,1.0,79,random.uniform,random.random,True,True,random,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_79,10,0.5,0.5,1.0,79,random.uniform,random.random,True,True,random,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_79,10,0.5,0.5,1.0,79,random.uniform,random.random,True,True,louvain,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_79,10,0.5,0.5,1.0,79,random.uniform,random.random,True,True,louvain,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_8,10,0.5,0.5,1.0,8,random.uniform,random.random,False,False,random,sum,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_8,10,0.5,0.5,1.0,8,random.uniform,random.random,False,False,random,avg,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_8,10,0.5,0.5,1.0,8,random.uniform,random.random,False,False,louvain,sum,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_8,10,0.5,0.5,1.0,8,random.uniform,random.random,False,False,louvain,avg,0.6222222222222222
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_80,10,0.5,0.5,1.0,80,random.uniform,random.random,True,False,random,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_80,10,0.5,0.5,1.0,80,random.uniform,random.random,True,False,random,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_80,10,0.5,0.5,1.0,80,random.uniform,random.random,True,False,louvain,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_80,10,0.5,0.5,1.0,80,random.uniform,random.random,True,False,louvain,avg,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_81,10,0.5,0.5,1.0,81,random.uniform,random.random,False,False,random,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_81,10,0.5,0.5,1.0,81,random.uniform,random.random,False,False,random,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_81,10,0.5,0.5,1.0,81,random.uniform,random.random,False,False,louvain,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_81,10,0.5,0.5,1.0,81,random.uniform,random.random,False,False,louvain,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_82,10,0.5,0.5,1.0,82,random.uniform,random.random,True,True,random,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_82,10,0.5,0.5,1.0,82,random.uniform,random.random,True,True,random,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_82,10,0.5,0.5,1.0,82,random.uniform,random.random,True,True,louvain,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_82,10,0.5,0.5,1.0,82,random.uniform,random.random,True,True,louvain,avg,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_83,10,0.5,0.5,1.0,83,random.uniform,random.random,False,True,random,sum,0.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_83,10,0.5,0.5,1.0,83,random.uniform,random.random,False,True,random,avg,0.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_83,10,0.5,0.5,1.0,83,random.uniform,random.random,False,True,louvain,sum,0.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_83,10,0.5,0.5,1.0,83,random.uniform,random.random,False,True,louvain,avg,0.0
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_84,10,0.5,0.5,1.0,84,random.uniform,random.random,True,True,random,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_84,10,0.5,0.5,1.0,84,random.uniform,random.random,True,True,random,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_84,10,0.5,0.5,1.0,84,random.uniform,random.random,True,True,louvain,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_84,10,0.5,0.5,1.0,84,random.uniform,random.random,True,True,louvain,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_85,10,0.5,0.5,1.0,85,random.uniform,random.random,True,True,random,sum,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_85,10,0.5,0.5,1.0,85,random.uniform,random.random,True,True,random,avg,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_85,10,0.5,0.5,1.0,85,random.uniform,random.random,True,True,louvain,sum,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_85,10,0.5,0.5,1.0,85,random.uniform,random.random,True,True,louvain,avg,0.37777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_86,10,0.5,0.5,1.0,86,random.uniform,random.random,False,True,random,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_86,10,0.5,0.5,1.0,86,random.uniform,random.random,False,True,random,avg,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_86,10,0.5,0.5,1.0,86,random.uniform,random.random,False,True,louvain,sum,0.6666666666666666
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_86,10,0.5,0.5,1.0,86,random.uniform,random.random,False,True,louvain,avg,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_87,10,0.5,0.5,1.0,87,random.uniform,random.random,True,True,random,sum,0.5777777777777777
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_87,10,0.5,0.5,1.0,87,random.uniform,random.random,True,True,random,avg,0.5555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_87,10,0.5,0.5,1.0,87,random.uniform,random.random,True,True,louvain,sum,0.4888888888888889
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_87,10,0.5,0.5,1.0,87,random.uniform,random.random,True,True,louvain,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_88,10,0.5,0.5,1.0,88,random.uniform,random.random,False,True,random,sum,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_88,10,0.5,0.5,1.0,88,random.uniform,random.random,False,True,random,avg,0.8
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_88,10,0.5,0.5,1.0,88,random.uniform,random.random,False,True,louvain,sum,0.7777777777777778
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_88,10,0.5,0.5,1.0,88,random.uniform,random.random,False,True,louvain,avg,0.7555555555555555
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_89,10,0.5,0.5,1.0,89,random.uniform,random.random,True,False,random,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_89,10,0.5,0.5,1.0,89,random.uniform,random.random,True,False,random,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_89,10,0.5,0.5,1.0,89,random.uniform,random.random,True,False,louvain,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_89,10,0.5,0.5,1.0,89,random.uniform,random.random,True,False,louvain,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_9,10,0.5,0.5,1.0,9,random.uniform,random.random,False,True,random,sum,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_9,10,0.5,0.5,1.0,9,random.uniform,random.random,False,True,random,avg,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_9,10,0.5,0.5,1.0,9,random.uniform,random.random,False,True,louvain,sum,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_9,10,0.5,0.5,1.0,9,random.uniform,random.random,False,True,louvain,avg,0.7333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_90,10,0.5,0.5,1.0,90,random.uniform,random.random,False,False,random,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_90,10,0.5,0.5,1.0,90,random.uniform,random.random,False,False,random,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_90,10,0.5,0.5,1.0,90,random.uniform,random.random,False,False,louvain,sum,0.5555555555555556
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_90,10,0.5,0.5,1.0,90,random.uniform,random.random,False,False,louvain,avg,0.9333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_91,10,0.5,0.5,1.0,91,random.uniform,random.random,False,True,random,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_91,10,0.5,0.5,1.0,91,random.uniform,random.random,False,True,random,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_91,10,0.5,0.5,1.0,91,random.uniform,random.random,False,True,louvain,sum,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_91,10,0.5,0.5,1.0,91,random.uniform,random.random,False,True,louvain,avg,0.5333333333333333
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_92,10,0.5,0.5,1.0,92,random.uniform,random.random,True,False,random,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_92,10,0.5,0.5,1.0,92,random.uniform,random.random,True,False,random,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_92,10,0.5,0.5,1.0,92,random.uniform,random.random,True,False,louvain,sum,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_92,10,0.5,0.5,1.0,92,random.uniform,random.random,True,False,louvain,avg,0.2
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_93,10,0.5,0.5,1.0,93,random.uniform,random.random,False,False,random,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_93,10,0.5,0.5,1.0,93,random.uniform,random.random,False,False,random,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_93,10,0.5,0.5,1.0,93,random.uniform,random.random,False,False,louvain,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_93,10,0.5,0.5,1.0,93,random.uniform,random.random,False,False,louvain,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_94,10,0.5,0.5,1.0,94,random.uniform,random.random,True,True,random,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_94,10,0.5,0.5,1.0,94,random.uniform,random.random,True,True,random,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_94,10,0.5,0.5,1.0,94,random.uniform,random.random,True,True,louvain,sum,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_94,10,0.5,0.5,1.0,94,random.uniform,random.random,True,True,louvain,avg,0.5111111111111111
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_95,10,0.5,0.5,1.0,95,random.uniform,random.random,True,True,random,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_95,10,0.5,0.5,1.0,95,random.uniform,random.random,True,True,random,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_95,10,0.5,0.5,1.0,95,random.uniform,random.random,True,True,louvain,sum,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_95,10,0.5,0.5,1.0,95,random.uniform,random.random,True,True,louvain,avg,0.6444444444444445
graph-prak-GFH\n10\D0.5_L0.5_H1.0\D0.5_L0.5_H1.0_n10_96,10,0.5,0.5,1.0,96,random.uniform,random.random,False,False,random,sum,0.6444444444444445
